"","nameList","rating"
"3107","Christopher Diaz Figueroa",2.5041
"2362","Farhad Tadayon",2.5039
"1592","Gustavo Garetto",2.5038
"1023","Lawrence Hall",2.5035
"153","Bernard Montrenaud",2.5034
"4245","Geoff Brown",2.5033
"4495","Peter Spang",2.5029
"4006","Jim Mclennan",2.5027
"379","Bill Freer",2.5024
"5014","Trevor Kronemann",2.502
"5434","Benedikt Dorsch",2.502
"4449","T Hall",2.5017
"2510","Peter Clarke",2.5017
"2683","Rob Cheyne",2.5016
"1844","Magnus Nilsson",2.5015
"87","Ezio Di Matteo",2.5013
"1517","Desmond Tyson",2.5012
"3453","Alexandar Lazarov",2.501
"63","Tom Mozur",2.5009
"4469","Jim Hodges",2.5009
"3998","Chip Fisher",2.5009
"2451","Zeljko Tosic",2.5
"5080","Udo Plamberger",2.5
"4259","U Fischtel",2.5
"3783","Tom Loring",2.5
"3699","Sergio Tacchini",2.5
"3787","Peter Van Lingen",2.5
"2705","Marc Vilanova",2.5
"2901","Juan Lorenzo Gonzalez",2.5
"3727","Joseph Mateo",2.5
"3793","Jim Bentley",2.5
"3696","Guiliano Fanfani",2.5
"4480","Greg Ewansky",2.5
"3795","Doug Tough",2.5
"4482","Davn Santiago",2.5
"5408","Carlos Alvarez",2.5
"3712","Alex Geuer",2.5
"3945","Alan Haswell",2.5
"3470","Nam Hoang Ly",2.4993
"366","Isao Kobayashi",2.4992
"231","Lothar Pawlik",2.499
"750","Herve Gauvain",2.499
"273","Eleazar Davidman",2.4988
"3644","Brian Cheney",2.4986
"1562","Anders Haseth",2.4985
"3509","Alberto Lim",2.4984
"1300","Russell Barlow",2.4982
"4099","Bill Bartlett",2.4982
"2948","Timo Nieminen",2.4981
"1025","Phil Davies",2.4979
"2337","Tomas Behrend",2.4977
"4027","Jim Landin",2.4976
"1685","Igor Flego",2.4976
"3260","Enrique Olivares",2.4976
"2707","Walid Jallali",2.497
"5083","Toby Mitchell",2.4969
"5361","Adrian Bohane",2.4965
"1400","Raymond Suarez",2.4959
"4134","G Silberman",2.4957
"3725","Pierre Jauffret",2.495
"2959","Mikhail Ledovskikh",2.495
"928","Bruce Kleege",2.4949
"5349","Israel Matos Gil",2.4947
"5578","Agustin Velotti",2.4945
"399","Fred Hemmes",2.4941
"5301","Jay Gooding",2.4939
"1387","Randy Nixon",2.4938
"1156","Bob Weise W055",2.4933
"5854","Zdenek Kolar",2.4931
"2153","Robert Angelo",2.493
"3705","Jean Louis Thiebaut",2.4929
"1343","Brian Levine",2.4919
"3742","Trevor Fancutt",2.4913
"3109","Goran Tosic",2.4908
"5082","Diego Del Rio",2.4904
"5047","Steve Herdoiza",2.49
"4999","Ryan Blake",2.4899
"1915","Michael Walker",2.4898
"3956","Desmond Ward",2.4897
"4631","Marc Krippendorf",2.4896
"3252","Roberto Cid",2.4893
"656","Tom Kreiss",2.4892
"5821","Julien Cagnina",2.4892
"2761","Hao Lu",2.489
"918","Stefan Simonsson",2.4889
"27","Toshiro Sakai",2.4884
"996","Huang Jung Hsu",2.4884
"368","Van Thanh Nguyen",2.4879
"5294","Ryan Henry",2.4877
"581","John Whitlinger",2.4877
"5189","Ekkarin Pisuth Arnonth",2.4872
"2712","Jose Bernard",2.4868
"4470","Larry Davidson",2.4866
"5143","Tomas Catar",2.4865
"1247","John Mccurdy",2.4864
"193","Massimo Di Domenico",2.4862
"243","Patrick Proisy",2.486
"2194","Alexander Shvec",2.486
"4645","Oliver Freund",2.4859
"4575","Kouichi Sayama",2.4859
"294","Wanaro Ngodrella",2.4855
"686","Scott Carnahan",2.4851
"1775","Lars Koslowski",2.4851
"1997","Stephane Sansoni",2.485
"4487","Brian Millar",2.4845
"1556","Bobby Banck",2.4842
"403","U Lockington",2.4841
"949","Michael Grant",2.484
"681","Arjun Fernando",2.4837
"410","William Higgins",2.4836
"5037","Jan Weinzierl",2.4821
"4947","Sascha Nensel",2.482
"1360","Cesar Kist",2.4818
"3921","Rainer Kuhlmey",2.4817
"524","Chris Kachel",2.4817
"1379","Guillermo Rivas",2.4814
"1120","Trevor Allan",2.4801
"5281","Nicolas Todero",2.4801
"2280","Lazaro Navarro Batles",2.4801
"1739","Jean Jacques Kouassi",2.48
"272","Taghi Akbari",2.4794
"116","Paul Hutchins",2.4792
"4579","Randy Druz",2.4783
"4671","Leighton Alfred",2.4783
"3902","Manuel Gallardo",2.478
"4212","Joaquin Castellano",2.4779
"3464","Miguel Angel Este",2.4776
"5535","Christopher Kas",2.4776
"737","Enrique Caviglia",2.4775
"4342","R Vasselin",2.4773
"710","Jim Moore",2.4773
"5757","Eero Vasa",2.4767
"1049","Peter Doohan",2.4761
"3296","Tomislav Ternar",2.4759
"1868","Rafael Avalos Brenes",2.475
"4577","Ulf Pettersson",2.4745
"4241","Roberto Carruthers",2.4745
"457","Whitney Reed",2.4742
"151","Jean Claude Barclay",2.4735
"343","Ken Binns",2.4732
"4955","Jorg Schors",2.4727
"425","Gondo Widjojo",2.4724
"4454","Pedro Gonzalez G162",2.4722
"3116","Jose Benitez",2.472
"5172","Tom Spinks",2.4717
"4783","Ugo Biagianti",2.4715
"896","Bruce Nichols",2.4715
"5345","William Ward",2.4714
"345","Frank Tutvin",2.4713
"4183","Mazizat Sofyan",2.4711
"2364","Evgeni Mikheev",2.471
"3818","Allen Shapter",2.4709
"508","Henry Hank Kamakana",2.4705
"597","Chiradip Mukerjea",2.4704
"576","John Austin",2.4699
"1891","Jaime Cortes",2.4699
"1451","Gary Lemon",2.4697
"3490","Nikola Cacic",2.4694
"1043","Christoph Zipf",2.4693
"5565","Baris Erguden",2.4693
"845","Wouter Fok",2.4691
"5060","Victor Trotsko",2.4689
"5357","Bruno Rosa",2.4679
"3969","Andre Van Der Merwe A",2.4679
"4629","Jeff Etterbeek",2.4675
"66","Alexander Marcial",2.4675
"1738","Jean Nabi",2.467
"4381","Thomas Werner",2.4668
"1273","Phillip Tuckniss",2.4659
"5273","Mariano Albert Ferrando",2.4658
"132","Peter Fishbach",2.4656
"184","Hans Jaochim Plotz",2.4654
"5655","Filip Veger",2.4651
"258","Stojan Velev",2.4645
"1013","Jeremy Cohen",2.4638
"2023","Vincent Spadea",2.4629
"692","Tim Sturdza",2.4628
"1147","Francisco Ferrer",2.4624
"4874","Kentaro Masuda",2.4618
"2366","Norbert Mazany",2.4614
"2187","Ivan Baron",2.4612
"424","Atet Wijono",2.461
"1977","Alberto Paris",2.4609
"1066","Juan Carlos Ayala",2.4607
"4354","Hal Gorman",2.4603
"5503","Matteo Marrai",2.4599
"579","Eduardo Mandarino",2.4591
"4648","Kenzo Ukon",2.459
"739","John Mills",2.4589
"388","Jackie Saul",2.4585
"5442","Martin Rmus",2.4578
"4411","Horace Reid",2.4576
"1089","Beejong Sisson",2.4567
"689","Spencer Segura",2.4565
"1672","Eoin Collins",2.4564
"4443","Peter Dellavedova",2.4561
"3940","Charles Darley",2.456
"4370","A Hernandez",2.4558
"77","Francois Jauffret",2.4557
"1923","Yakubu Suleiman",2.4552
"5557","Roman Valent",2.4548
"3743","Marc Bolle",2.4548
"817","Tim Wilkison",2.4545
"3895","Phil Gunning",2.454
"4522","Yoshito Nakamura",2.4539
"4835","Emilio Marturano",2.4534
"147","Sergei Likhachev",2.4532
"720","Miguel Maurtua",2.4531
"5364","Ronaldo Carvalho",2.4524
"2008","Andrei Merinov",2.452
"4825","Abdul Kahar Mim",2.4516
"28","Ray Keldie",2.4515
"4632","Rudiger Benz",2.4514
"3664","Frank Parker",2.4513
"1081","Bernhard Pils",2.4513
"1614","Mario Tabares",2.4503
"5295","Jun Kato",2.4503
"5412","Serguei Tarasevitch",2.4502
"4318","Dave Bohrnstedt",2.4501
"9","William Coghlan",2.4495
"5429","Bartolome Salva Vidal",2.4493
"4809","Michael Daniel",2.4488
"701","Jan Zabrodsky",2.4487
"2817","Dmitro Tolok",2.448
"392","Frank Froehling",2.4475
"1597","Boaz Merenstein",2.4474
"108","Joaquin Loyo Mayo",2.4473
"1309","Edson Krause",2.4473
"283","Pietro Marzano",2.4456
"2869","Carlos Palencia",2.4455
"4573","Masaru Suishu",2.4453
"5166","Alvis Tabors",2.4452
"5848","Brandon Perez",2.4451
"5317","Janne Ojala",2.4446
"3248","Haydn Lewis",2.444
"923","Igor Tihonenko",2.4439
"413","Juan Couder",2.4436
"3913","Bob Joyner",2.4436
"1498","Thierry Van Den Daele",2.4435
"5234","Tiago Sousa",2.4434
"312","Peter Pokorny",2.4432
"5207","Alex Witt",2.4432
"735","Joao Soares",2.4431
"3703","Ciccio Gorla",2.4431
"5761","Jan Choinski",2.4426
"5766","Johan Nikles",2.4423
"779","Gene Stuart Malin",2.4422
"4372","Dennis Gibson",2.442
"4393","Toby Crabel",2.4419
"5137","Alex Zakharia",2.4418
"2687","Sergey Makashin",2.4415
"5537","Arsenije Zlatanovic",2.4413
"93","Keith Wooldridge",2.441
"1872","Daniel Chavez Morales",2.4408
"1137","Jaroslav Navratil",2.4405
"569","Tony Parun P071",2.4401
"3827","Larry Miller",2.4398
"5108","Elia Grossi",2.4397
"1037","Rick Rozen",2.4392
"4970","Hiram Silfa",2.4391
"3802","George Andrews",2.439
"4782","Antonio Padovani",2.4387
"3388","Tigre Hank",2.4385
"254","Jorge Andrew",2.4384
"5445","Armin Sandbichler",2.4384
"2634","Hiu Tung Yu",2.4383
"5116","Regis Lavergne",2.4382
"4815","Tom Mercer",2.4378
"5290","Niko Karagiannis",2.4378
"3721","Robert Haillet",2.4377
"5000","Brandon Coupe",2.4372
"4350","Patrizio Parrini",2.4364
"3145","Sunu Wahyu Trijati",2.4361
"4492","Ernesto Ruiz Bry",2.4361
"5859","Nicolas Mejia",2.4356
"2523","Daniel Elsner",2.4355
"1460","Juan Antonio Rodriguez",2.4352
"4858","Segun Akinloye",2.4351
"1648","Neil Borwick",2.4347
"4422","Tracy Delatte",2.4346
"573","Willie Davies",2.4343
"5186","Sunil Kumar",2.4342
"4240","Bjorn Wahlstrom",2.4342
"4553","Rolando Zalameda",2.434
"3253","Karim Mohamed Maamoun",2.4338
"4489","John Whiteford",2.4338
"4514","Jose Fernandez",2.4333
"4190","Erik Stenninger",2.4333
"4247","Scott Clark",2.4326
"1335","Morten Ronneberg",2.4321
"4670","Luca Gasparini",2.4319
"2305","Valentin Sanon",2.4317
"3842","Eddie Knol",2.4317
"5180","Patrick Osnua",2.4314
"1106","Gabriel Monroy",2.4314
"5414","Antal Van Der Duim",2.4312
"2208","Chia Yen Tsai",2.4311
"5025","Tetsuya Chaen",2.431
"4541","Alexander Zalesky",2.4306
"5849","Pedro Martinez Portero",2.4305
"304","George Berner",2.4303
"5168","Diego Moyano",2.4303
"1267","Krassimir Lazarov",2.4301
"4921","Ian Aler",2.4301
"5005","Dusan Prchlik",2.4301
"4763","Renald Etienne",2.43
"1804","Khaled El Salawy",2.4296
"858","Hubertus Hoyt",2.4293
"1616","Noel Rutherford",2.4292
"436","Allan Mcdonald",2.4292
"362","Ken Stuart",2.4291
"1193","Jose Garcia G003",2.4284
"495","D Matthews",2.4277
"4990","Ciprian Petre Porumb",2.4266
"3254","Sam Barry",2.4259
"3744","Harold Hunt",2.4253
"5775","Anil Yuksel",2.4253
"988","Toru Yonezawa",2.425
"5430","Tomislav Peric",2.4248
"4042","H Brenner",2.4236
"942","Roger Guedes",2.4235
"4761","Juan Pablo Queirolo",2.4235
"675","Sochio Kato",2.4232
"4129","Fazal Mahmoud",2.4231
"2169","Fabio Silberberg",2.4231
"4077","Fritz Gildemeister",2.4228
"220","Marian Laudin",2.4225
"135","Jack Waltz",2.4222
"476","Omar Laimina",2.4218
"1242","Jean Marc Piacentile",2.4218
"5508","Francesco Piccari",2.4218
"95","Bob Howe",2.4217
"5559","James Lemke",2.4216
"55","George Taylor",2.4206
"3805","Bill Mcdonnell",2.4203
"1019","Peter Hampton",2.4202
"2502","Oscar Posada",2.4202
"2467","Efe Ustundag",2.4199
"2014","Ruben Alvarenga",2.4197
"4673","Christian Feenstra",2.4197
"1163","Loic Courteau",2.419
"4712","Tim Trigueiro",2.4188
"5112","Ruben Fernandez",2.4187
"5556","Petru Alexandru Luncanu",2.4186
"3169","Rodrigo Rappaccioli",2.4183
"4434","Jean Luc Cotard",2.4183
"3678","Roberto Marcher",2.418
"2324","Marcus Hilpert",2.4175
"748","Gavorielle Marcu",2.4173
"4569","Garth Haynes",2.4171
"37","Clark Graebner",2.4167
"3983","Paul Scholtz",2.4166
"5146","Timur Ganiev",2.4154
"1472","Paul Wekesa",2.4149
"4624","Joe Heldmann",2.4149
"670","Sachio Kato",2.4146
"234","Terry Ryan",2.4139
"176","Jan Kodes",2.4139
"369","Van Bay Vo",2.4137
"4332","R Mayer",2.413
"4757","Chris Kennedy",2.413
"612","Ionel Santeiu",2.4127
"2185","Adrian Graimprey",2.4127
"5840","Alexander Donski",2.4125
"595","Kenneth Andersson",2.4123
"5322","Nejc Podkrajsek",2.4116
"4437","Roland Stiegler",2.4115
"494","Dan Birchmore",2.4114
"643","Mike Powers",2.411
"4652","Marcel Van Der Merwe",2.4107
"1087","Glen Holroyd",2.4103
"5216","Christophe Pognon",2.4103
"4036","David Seigel",2.4099
"4340","R Buckley",2.4094
"246","Sever Dron",2.4093
"854","Peter Smylie",2.4086
"84","Jose Luis Arillla",2.4085
"156","Andras Szikszai",2.4085
"3522","August Holmgren",2.4082
"178","Koji Watanabe",2.4077
"3769","Julian Krinsky",2.4077
"4475","Frank Puncec",2.4077
"3991","Michael Mitchell",2.4074
"4255","Terry Suyderhoud",2.4073
"4260","Aniceto Alvarez",2.4072
"67","Ingo Buding",2.4068
"1636","Xavier Daufresne",2.4066
"3511","Soren Hess Olesen",2.4066
"714","Zdravko Mincek",2.4062
"603","Olle Palmer",2.4061
"150","Ernesto Aguirre",2.4061
"1610","Otavio Della",2.4056
"1255","Paul Bailey",2.4055
"2165","Bonit Wiryawan",2.4052
"1653","Peter Palandjian",2.405
"4007","John Wright",2.4049
"1197","Witold Meres",2.4046
"5388","Kamil Capkovic",2.4045
"2013","Jin Yen Chiang",2.4042
"3812","Uriel Oquendo Sr",2.4039
"914","John Picken",2.4037
"2579","Mike Scheidweiler",2.4035
"2186","Tomasz Lichon",2.4032
"1819","John Farrington",2.4031
"5612","Kristijan Mesaros",2.4029
"490","Ron Bohrnstedt",2.4028
"1364","Dan Cassidy",2.4026
"4181","Carey Brading",2.4026
"2776","Patrick Tierro",2.4025
"163","Georges Goven",2.4025
"3900","Bobby Heald",2.4025
"4924","Jason Netter",2.4019
"232","Attila Korpas",2.4019
"3666","Ned Weld",2.4017
"5350","Guillem Burniol",2.4012
"350","Woody Blocher",2.401
"4838","Dirk Leppen",2.401
"1881","Steven Kangwa",2.4007
"328","Dave Harmon",2.4005
"5204","Miha Gregorc",2.3994
"5634","Walter Trusendi",2.3992
"1391","Manuel Tolentino",2.3992
"4462","A Moscoso",2.3986
"3986","Andre Van Der Merwe B",2.3984
"5397","Aljoscha Thron",2.3984
"1502","Edoardo Mazza",2.3981
"5772","Sumit Nagal",2.398
"1018","Mark Lewis",2.3979
"4401","Rocky Maguire",2.3973
"3148","Ismar Gorcic",2.3971
"872","M Borgener",2.3969
"363","Frank Sedgman",2.3967
"2012","Joseph Lizardo",2.3966
"5470","Jonathan Eysseric",2.3965
"1323","Wei You",2.3962
"5820","Minjong Park",2.396
"1355","Stefan Hermann",2.3957
"5403","Evgeny Kirillov",2.3953
"1632","Audun Jensen",2.3948
"2079","Mark Gurr",2.3946
"2487","Johnny Arcilla",2.3946
"4112","A Simangunsong",2.3944
"5197","Seung Hoon Lee",2.3937
"4740","Morees Dubruyn",2.3937
"826","Rick Fagel",2.3931
"5739","Oliver Anderson",2.3929
"5033","Jaka Bozic",2.3926
"1312","Thomas Stalhandske",2.3922
"4839","John Boytim",2.3922
"4986","John Roddick",2.3915
"1314","Paschoal Penetta",2.3907
"5023","Radovan Chrz",2.3906
"3505","Ayed Zatar",2.3901
"3580","Palaphoom Kovapitukted",2.3899
"487","Frederick Ted Schroeder",2.3897
"2953","Phillip King",2.3895
"4843","James Schor",2.3889
"1548","Martin Blackman",2.3886
"533","Jacques Thamin",2.3886
"4919","Alex Nizet",2.3882
"5289","Paul Hanley",2.3878
"2151","Mahesh Bhupathi",2.3876
"4081","Jack Gorsuch",2.3872
"2828","Andrei Karatchenia",2.3872
"5700","Jesus Bandres",2.3863
"107","Tom Edlefsen",2.3854
"3355","Nutthanon Kadchapanan",2.3854
"3216","Nicholas Sayer",2.3854
"4050","Greg Peebles",2.3854
"4251","P Hagna",2.3853
"3922","Hendrick Sepp",2.3849
"3150","Siu Fai Kelvin Lam",2.3847
"5751","Tom Diederich",2.3845
"351","John Yeomans",2.3844
"2052","Isaac Donkor",2.3843
"287","Aly El Dawoudi",2.3843
"1873","Miguel Merz",2.3841
"317","John Bartlett",2.384
"370","Alvaro Betancur",2.3839
"5699","Fabiano De Paula",2.3838
"247","Dimitri Sturdza",2.3837
"5327","Ingo Neumuller",2.3833
"356","Geoff Masters",2.3831
"5523","Daniel Dutra Da Silva",2.3827
"4595","Rene Gomez",2.3825
"1286","Jerome Vanier",2.3823
"924","Jai Dilouie",2.3821
"215","Frantisek Pala",2.382
"5004","Jonathan Leach",2.3818
"2790","Jing Yi Li",2.3816
"3892","Kevin Long",2.3813
"4635","Dan Nahirny",2.3813
"1185","Luciano Cuneo",2.381
"794","Fernando Maynetto",2.3809
"2725","Haithem Abid",2.3808
"4939","Derek Yong",2.3807
"5727","Ben Fatael",2.3807
"229","Isao Watanabe",2.3802
"2749","Sonchat Ratiwatana",2.3798
"5211","Marwan Zewar",2.3792
"5367","Mohammed Abdulla",2.3789
"79","Ken Fletcher",2.3786
"4345","Segun Balogun",2.3777
"2309","Eugenius Cariovas",2.377
"4398","Nick Badenhorst",2.3768
"4658","William Notar",2.376
"1251","David Graham",2.376
"5851","Elliot Benchetrit",2.3752
"2116","Agustin Garizzio",2.3752
"3960","Andras Szocsik",2.3745
"4991","Carl Chang",2.3734
"2780","Yordan Kanev",2.3733
"4535","S Eummongkol",2.3732
"73","Antonio Munoz",2.3732
"1426","Mikael Pernfors",2.373
"5515","Komlavi Loglo",2.3728
"1870","Vernon Lewis",2.3724
"4143","Maurice Claitte",2.372
"806","Hans Gildemeister",2.372
"3187","Suk Young Jeong",2.3715
"991","Mark Turpin",2.3713
"5737","Takuto Niki",2.3695
"426","Franco Bartoni",2.3694
"162","Daniel Contet",2.3688
"927","Bhanu Nunna",2.3685
"1471","Reda Galou",2.3684
"3780","Bob Alloo",2.3673
"995","Chang Rung Wu",2.3671
"1327","Islam Ul Haq",2.367
"5681","Janis Podzus",2.3667
"3426","Sharmal Dissanayake",2.3662
"2026","Clinton Marsh",2.3662
"17","David Smith",2.3654
"4447","Steve Wood",2.3651
"4911","Emanuel Rasberger",2.3646
"171","Nicola Pietrangeli",2.3645
"1141","John Davis",2.3645
"5365","Alessandro Camarco",2.3645
"191","Roberto Saya",2.3642
"110","D Richard Russell",2.364
"1024","Bill Gilmour",2.3639
"5810","Patrick Kypson",2.3636
"1338","Waldemar Rogowski",2.3634
"3869","Rich Anderson",2.3628
"1411","Tasos Bavelas",2.3626
"5479","David Martin",2.3618
"5268","Guillermo Hormazabal",2.3614
"1916","Lui Pang",2.3608
"1618","Eno Polo",2.3606
"4199","Hugh Thomson",2.36
"3814","Juan Carlos Rodriguez",2.3598
"1057","Rodney Harmon",2.3594
"969","John Eagleton",2.3594
"1619","Frank Ofori",2.3593
"544","Juan Herrera",2.3592
"4789","Gustav Fichardt",2.3592
"782","Max Hurlimann",2.3589
"4732","Paul Chaput",2.3585
"4427","Tom Lee",2.3581
"2506","Karim Maamoun",2.3581
"2682","James Shortall",2.3581
"4663","Charles Honey",2.3575
"4636","Ted Farnsworth",2.357
"3389","Nerman Fatic",2.3564
"666","Mitsuru Motoi",2.3564
"5152","Johan Landsberg",2.3553
"865","Tim Clements",2.355
"4287","Markus Nagel",2.355
"5094","Susheel Narla",2.3545
"554","Frank Falderbaum",2.3544
"3516","Hong Kit Jack Wong",2.3542
"4136","Brian Tobin",2.3523
"4030","E Chavez",2.3522
"6","Max Pettman",2.352
"1246","John Stoddart",2.352
"496","Paul Van Min",2.3519
"1055","Helmar Stiegler",2.3519
"209","Pierre Joly",2.3514
"815","Bill Lofgren",2.3514
"2871","Alexandros Jakupovic",2.3514
"2909","Faisal Aidil",2.3511
"1486","Alex Stepanek",2.3509
"2382","Ivaylo Traykov",2.3503
"5319","Mohammed Fawzy",2.3496
"3194","Marcin Gawron",2.3494
"5667","Eduardo Struvay",2.349
"334","Julian Ganzabal",2.3485
"5625","Blake Strode",2.3485
"650","Steve Turner",2.3484
"5682","Arturs Lazdins",2.3481
"299","Keishiro Yanagi",2.3479
"644","Ali Madani",2.3476
"5741","Finn Tearney",2.3473
"129","Bill Colson",2.3473
"210","Francois Matheu",2.3471
"3831","Fritz Kuhlmann",2.347
"3855","Robert Puddicombe",2.3469
"4567","Bill Csipkay",2.3463
"633","Stephen Myers",2.3459
"2126","Armand Strombach",2.3457
"94","Luis Ayala",2.3456
"1291","Lorenzo Fargas",2.3456
"3685","Norm Perry",2.3455
"5870","Pedro Sakamoto",2.3446
"340","John Mcmanus",2.3441
"471","Alline An Ly",2.3434
"3704","Alain Bouteleux",2.3432
"3038","Alexander Blom",2.3423
"2447","Arthur Konan",2.3415
"3985","M Cano",2.3414
"517","Greg Perkins",2.3413
"2558","Jad Ayoub",2.341
"709","Yildirak Das",2.3407
"4435","Marco Gudino",2.3406
"3791","Jose Maria Blasi",2.3406
"3846","U Ostroff",2.3398
"414","Bo Holmstrom",2.3398
"4607","Otto Oberparleiter",2.3395
"5196","Jeff Coetzee",2.3392
"358","John Gardner",2.3391
"700","Tony Dawson",2.339
"3350","Mantas Bugailiskis",2.3386
"3452","Edan Leshem",2.3381
"1268","Gerald Mild",2.338
"1689","Mauro Menezes",2.3379
"4196","Bob Adams",2.3376
"2615","Genius Chidzikwe",2.3372
"122","Richard Leach",2.336
"3484","Louis Wessels",2.336
"1706","Rafael Moreno",2.3356
"5451","George Chantouria",2.3356
"5119","Kirill Ivanov Smolensky",2.3354
"4959","Talito Corrales",2.3349
"3671","James Pressly",2.3348
"879","Czeslaw Dobrowolski",2.3348
"5600","Julius Gotovskis",2.3346
"1160","Hitoshi Shirato",2.3345
"5362","Andres Pedroso",2.3345
"2867","David Sherwood",2.3343
"522","Frank Gebert",2.3338
"3646","Manlio Bartoni",2.3332
"4186","U Akhtar",2.333
"5233","Omar Awadhy",2.3325
"5540","Daniel Berta",2.3325
"337","Keith Carpenter",2.3316
"3220","Hicham Khaddari",2.3315
"5550","Amaury Gomez",2.3314
"4403","Goran Bergstrand",2.3312
"2395","Thomas Larsen",2.3305
"3219","Yassine Idmbarek",2.3302
"2907","Michael Lai",2.3301
"636","Jean Lovera",2.3287
"4043","Oswaldo Cruz",2.3281
"3718","Christian Pieper",2.328
"109","John Sharpe",2.3278
"5129","Diego Hipperdinger",2.3276
"2581","Andrei Gorban",2.3276
"5183","Mariusz Zielinski",2.3271
"1496","Leeh Bienkowski",2.3265
"3988","Kevin Mccollum",2.3261
"4138","Anthony Fawcett",2.3259
"4694","Jon Sorbo",2.3256
"2171","Jahanbakhsh Souri",2.3256
"3205","Alex Llompart",2.3256
"4347","A Trenkle",2.3254
"1279","Klaus Oberparleiter",2.3252
"2974","Roman Recarte",2.3251
"5088","Alexei Belov",2.325
"1253","Mark Bailey",2.3248
"696","Tom Mott",2.3245
"646","Kanyab Derafshidjavan",2.3244
"3771","Nick Barone",2.3241
"1004","Bidynt Goswami",2.3241
"5778","Nick Hardt",2.324
"4409","Warren Girle",2.3224
"5219","Zbynek Mlynarik",2.3218
"4358","Andy Mccurry",2.3216
"4562","Gisle Pedersen Jentoft",2.3215
"5160","Olivier Malcor",2.3212
"1550","Greig Rodger",2.3207
"901","Finn Christensen",2.3202
"1612","Suharyadi Suharyadi",2.3193
"5549","Demetrios Leontis",2.319
"4053","Harry Turnbull",2.3189
"3300","Pruchya Isarow",2.3185
"4432","Chang Hong Ni",2.3183
"3719","Gordon Forbes",2.318
"4346","Stephen Temple",2.3175
"795","Ramiro Gonzalo Benavides Saravia",2.3172
"3920","Peter Lamp",2.3172
"4968","Johan Donar",2.317
"4253","Yenesi Allen",2.3167
"5489","Clint Bowles",2.3167
"981","Robert Bettauer",2.3163
"523","Max Senior",2.316
"4017","Martin Koek",2.3159
"3938","Terry Ehlers",2.3158
"4972","Thomas Shimada",2.3156
"777","Leo Palin",2.3154
"2191","Andrew Ilie",2.3153
"1077","Filip Krajcik",2.3148
"2359","Allen Belobrajdic",2.3145
"314","Bernard Paul",2.3144
"2016","Mostafa Saleh",2.3141
"5467","Matt Simpson",2.3141
"5079","Denis Yakimenko",2.3141
"4118","Juan Rivera",2.314
"2560","Samir Saadeldin",2.3139
"4399","Jorge Cano",2.3129
"2986","Rouzbeh Kamran",2.3123
"3154","Peerakiat Siriluethaiwattana",2.3119
"4793","Chris Louw",2.3119
"1937","Joao Zwetsch",2.3111
"5034","Rodolfo Varela",2.3106
"497","Michael Phillips",2.3102
"2227","Victor Sendin",2.3099
"5280","Johannes Ager",2.3095
"1911","Omer Rashid",2.3094
"1151","Ivan Du Pasquier",2.3089
"4651","Shu Wah Liu",2.3086
"1721","Ricardo Camargo",2.3086
"3682","Bronislaw Lewandowski",2.3085
"3950","Compton Russell",2.3084
"1127","Fabrizio Fanucci",2.307
"4390","Steven Harley",2.3067
"600","Mohammad Hossein Akbari",2.3066
"2751","Murad Inoyatov",2.3064
"1324","Ke Qin Ma",2.3063
"5076","Dan Cantwell",2.3059
"4244","Jason Smith",2.3052
"662","Matei Pampoulov",2.3046
"482","Hans Engert",2.3045
"49","Donald Dell",2.3045
"3966","Octavio Martinez",2.3043
"5762","Fred Simonsson",2.3039
"2957","Piero Luisi",2.3038
"4172","Wayne Cowley",2.3035
"4744","David Wells Roth",2.3035
"4248","Glenn Busby",2.3034
"4020","Bill Shivar",2.3032
"5144","Pietro Angelini",2.3028
"2852","Abdullah Maqdas",2.3024
"450","Brian Marcus",2.3023
"4395","Didier Frantz",2.302
"3779","Dick Klitch",2.302
"131","Stanley Pasarell",2.3017
"3146","David Agung Susanto",2.3017
"4765","Chin Chuan Chow",2.3011
"3968","Kosti Killa",2.301
"2484","Andrey Dernovskiy",2.3008
"4404","Theo Gorter",2.3007
"4788","Stefan Heckmanns",2.3006
"3823","Ricardo Bernd",2.3006
"1310","Carlos Chabalgoity",2.3006
"4818","Juan Carlos Bianchi",2.3005
"3659","Jeff Robbins",2.3004
"302","William Alvarez",2.2994
"333","Thedy Stalder",2.2994
"726","Dale Power",2.2988
"4465","Keith Gilbert",2.2985
"145","Chauncey Steele Iii",2.2981
"301","Vicente Zarazua",2.2979
"4928","Serge Soulie",2.2975
"4612","Ville Jansson",2.2971
"4589","Craig Tregonning",2.297
"3301","Lukas Mugevicius",2.2964
"4202","Abdel Ghani",2.296
"3723","Alan Mills",2.2959
"5276","Fredrik Aarum",2.2956
"4133","C Brebnor",2.2955
"3557","Anthony Jackie Tang",2.2952
"997","Panomkorn Pladchunil",2.2951
"5279","Vladimir Obradovic",2.2949
"5111","Julien Chauvin",2.2947
"653","Terry Hassall",2.2945
"5149","Sergei Petrouchevsky",2.2941
"100","Torben Ulrich",2.2939
"5109","Rodolfo Rake",2.2937
"682","Micky Dominguez",2.2931
"1059","Billy Nealon",2.2929
"2183","Alti Vahkal",2.2929
"4157","Ron Myers",2.2922
"1650","Gary Drake",2.2921
"4733","Takeshi Omono",2.292
"1476","Colin Grant",2.292
"1823","Midodji Segbeaya",2.2918
"4620","Tadeu Luiz",2.2916
